typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1500","false","8","kg","1500","false","1500","false","0","false","2269.475","2133.643","2269.475","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7195","false","8","kg","7195","false","7195","false","0","false","14830.323","13702.544","14830.323","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25000","false","8","kg","25000","false","25000","false","25.2","false","35112.606","33002.306","35112.606","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26117","false","8","kg","26117","false","26117","false","53.472","false","64829.076","62240.464","64829.076","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","8","kg","3000","false","3000","false","0","false","2298.425","1157.456","2298.425","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2324285.444","false","8","kg","2324285.444","false","2324285.444","false","1971.399","false","2680729.76","2445834.642","2680729.76","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4609151.802","true","-1","N/A","0","false","4609151.802","true","0","false","4520991",,"4520991","6","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2171460","false","8","kg","2171460","false","2171460","false","0","false","1773798",,"1773798","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","161","false","8","kg","161","false","161","false","0","false","2538",,"2538","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","328","GUY","Guyana","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2036247","false","8","kg","2036247","false","2036247","false","0","false","1837093.5",,"1837093.5","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38","false","8","kg","38","false","38","false","0","false","137",,"137","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17","false","8","kg","17","false","17","false","0","false","15",,"15","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2756","false","8","kg","2756","false","2756","false","0","false","1080.5",,"1080.5","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","8","kg","21","false","21","false","0","false","9",,"9","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31","false","8","kg","31","false","31","false","0","false","21",,"21","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3950","false","8","kg","3950","false","3950","false","0","false","22049.5",,"22049.5","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.345","true","-1","N/A","0","false","5.345","true","0","false","1.5",,"1.5","6","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","740","SUR","Suriname","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24980","false","8","kg","24980","false","24980","false","0","false","23313.5",,"23313.5","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117130","false","8","kg","117130","false","117130","false","0","false","125017.5",,"125017.5","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32420","false","8","kg","32420","false","32420","false","0","false","107193",,"107193","0","false","true",
"C","A","20250101","2025","52","2025","52","BRB","Barbados","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","219935.457","true","-1","N/A","0","false","219935.457","true","0","false","628724",,"628724","6","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78717049.62","false","8","kg","78717049.62","false","78717049.62","false","0","false","35679796.505",,"35679796.505","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48","false","8","kg","48","false","48","false","0","false","72.314",,"72.314","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240","false","8","kg","240","false","240","false","0","false","1093.843",,"1093.843","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.8","false","8","kg","2.8","false","2.8","false","0","false","40.869",,"40.869","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.5","false","8","kg","0.5","false","0.5","false","0","false","2.456",,"2.456","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78664794.12","false","8","kg","78664794.12","false","78664794.12","false","0","false","35630374.048",,"35630374.048","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33000","false","8","kg","33000","false","33000","false","0","false","34418.912",,"34418.912","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18964","false","8","kg","18964","false","18964","false","0","false","13787.861",,"13787.861","0","false","true",
"C","A","20250101","2025","52","2025","64","BTN","Bhutan","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.2","false","8","kg","0.2","false","0.2","false","0","false","6.201",,"6.201","0","false","true",
"C","A","20250101","2025","52","2025","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6196253.495","true","-1","N/A","0","false","6196253.495","true","13165535","false","7362637","6781534","7362637","6","false","true",
"C","A","20250101","2025","52","2025","68","BOL","Bolivia (Plurinational State of)","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4253566.124","true","-1","N/A","0","false","4253566.124","true","8154832","false","5145423","4669459","5145423","6","false","true",
"C","A","20250101","2025","52","2025","68","BOL","Bolivia (Plurinational State of)","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","656894.128","true","-1","N/A","0","false","656894.128","true","1232621","false","662215","629333","662215","6","false","true",
"C","A","20250101","2025","52","2025","68","BOL","Bolivia (Plurinational State of)","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3669.62","true","-1","N/A","0","false","3669.62","true","6797","false","4049","2832","4049","6","false","true",
"C","A","20250101","2025","52","2025","68","BOL","Bolivia (Plurinational State of)","M","Import","600","PRY","Paraguay","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1282080.637","true","-1","N/A","0","false","1282080.637","true","3771276","false","1550898","1479903","1550898","6","false","true",
"C","A","20250101","2025","52","2025","68","BOL","Bolivia (Plurinational State of)","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38.027","true","-1","N/A","0","false","38.027","true","2","false","46","2","46","6","false","true",
"C","A","20250101","2025","52","2025","68","BOL","Bolivia (Plurinational State of)","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.96","true","-1","N/A","0","false","4.96","true","7","false","6","5","6","6","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7651733.09","false","8","kg","7651733.09","false","7651733.09","false","0","false","8147792.501",,"8147792.501","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55724","false","8","kg","55724","false","55724","false","0","false","53940.326",,"53940.326","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1700","false","8","kg","1700","false","1700","false","0","false","1452.005",,"1452.005","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31600","false","8","kg","31600","false","31600","false","0","false","31232.457",,"31232.457","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6364.48","false","8","kg","6364.48","false","6364.48","false","0","false","10995.251",,"10995.251","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","980814","false","8","kg","980814","false","980814","false","0","false","927120.322",,"927120.322","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","191","HRV","Croatia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2602.5","false","8","kg","2602.5","false","2602.5","false","0","false","4689.26",,"4689.26","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14.4","false","8","kg","14.4","false","14.4","false","0","false","142.115",,"142.115","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4259.06","false","8","kg","4259.06","false","4259.06","false","0","false","2246.404",,"2246.404","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","218012.8","false","8","kg","218012.8","false","218012.8","false","0","false","181914.953",,"181914.953","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16","false","8","kg","16","false","16","false","0","false","32.446",,"32.446","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3622428.28","false","8","kg","3622428.28","false","3622428.28","false","0","false","4590437.14",,"4590437.14","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7296","false","8","kg","7296","false","7296","false","0","false","7275.07",,"7275.07","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","414","KWT","Kuwait","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1030","false","8","kg","1030","false","1030","false","0","false","1385.658",,"1385.658","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","422","LBN","Lebanon","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.49","false","8","kg","2.49","false","2.49","false","0","false","10.882",,"10.882","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23637.6","false","8","kg","23637.6","false","23637.6","false","0","false","25119.098",,"25119.098","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","512","OMN","Oman","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","160.621",,"160.621","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","8","kg","50","false","50","false","0","false","124.335",,"124.335","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400323.7","false","8","kg","1400323.7","false","1400323.7","false","0","false","978294.307",,"978294.307","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","14.526",,"14.526","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","8","kg","40","false","40","false","0","false","309.168",,"309.168","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","688","SRB","Serbia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16186.2","false","8","kg","16186.2","false","16186.2","false","0","false","17316.542",,"17316.542","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","837899.94","false","8","kg","837899.94","false","837899.94","false","0","false","743165.552",,"743165.552","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","151500","false","8","kg","151500","false","151500","false","0","false","99973.389",,"99973.389","0","false","true",
